service,...1,Value,Percentage,service_long
IMP_CMSS,1,1,17.8707224334601,How_important_are_these_services_to_you?_-_Canvas_support
IMP_CMSS,2,2,23.1939163498099,How_important_are_these_services_to_you?_-_Canvas_support
IMP_CMSS,3,3,22.4334600760456,How_important_are_these_services_to_you?_-_Canvas_support
IMP_CMSS,4,4,36.5019011406844,How_important_are_these_services_to_you?_-_Canvas_support
IMP_CS,1,1,8.27067669172932,How_important_are_these_services_to_you?_-_Online_collaborative_software_(e.g._Teams__Google_Drive_or_Office_365)
IMP_CS,2,2,13.1578947368421,How_important_are_these_services_to_you?_-_Online_collaborative_software_(e.g._Teams__Google_Drive_or_Office_365)
IMP_CS,3,3,13.9097744360902,How_important_are_these_services_to_you?_-_Online_collaborative_software_(e.g._Teams__Google_Drive_or_Office_365)
IMP_CS,4,4,64.6616541353383,How_important_are_these_services_to_you?_-_Online_collaborative_software_(e.g._Teams__Google_Drive_or_Office_365)
IMP_DASS,1,1,60.9865470852018,How_important_are_these_services_to_you?_-_Data_analysis_support_services
IMP_DASS,2,2,15.2466367713004,How_important_are_these_services_to_you?_-_Data_analysis_support_services
IMP_DASS,3,3,12.5560538116592,How_important_are_these_services_to_you?_-_Data_analysis_support_services
IMP_DASS,4,4,11.2107623318386,How_important_are_these_services_to_you?_-_Data_analysis_support_services
IMP_DHDS,1,1,44.1558441558442,How_important_are_these_services_to_you?_-_Digital_Scholarship_Digital_Humanities_services
IMP_DHDS,2,2,22.9437229437229,How_important_are_these_services_to_you?_-_Digital_Scholarship_Digital_Humanities_services
IMP_DHDS,3,3,17.7489177489178,How_important_are_these_services_to_you?_-_Digital_Scholarship_Digital_Humanities_services
IMP_DHDS,4,4,15.1515151515152,How_important_are_these_services_to_you?_-_Digital_Scholarship_Digital_Humanities_services
IMP_ELCS,1,1,0.367647058823529,How_important_are_these_services_to_you?_-_Ease_of_logging_into_campus_systems
IMP_ELCS,2,2,1.10294117647059,How_important_are_these_services_to_you?_-_Ease_of_logging_into_campus_systems
IMP_ELCS,3,3,8.45588235294118,How_important_are_these_services_to_you?_-_Ease_of_logging_into_campus_systems
IMP_ELCS,4,4,90.0735294117647,How_important_are_these_services_to_you?_-_Ease_of_logging_into_campus_systems
IMP_FPC,1,1,0.374531835205993,How_important_are_these_services_to_you?_-_Technology_help_desk
IMP_FPC,2,2,7.11610486891386,How_important_are_these_services_to_you?_-_Technology_help_desk
IMP_FPC,3,3,19.4756554307116,How_important_are_these_services_to_you?_-_Technology_help_desk
IMP_FPC,4,4,73.0337078651685,How_important_are_these_services_to_you?_-_Technology_help_desk
IMP_GAIT,1,1,55.511811023622,How_important_are_these_services_to_you?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)_for_academic_or_work_purposes
IMP_GAIT,2,2,22.4409448818898,How_important_are_these_services_to_you?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)_for_academic_or_work_purposes
IMP_GAIT,3,3,12.5984251968504,How_important_are_these_services_to_you?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)_for_academic_or_work_purposes
IMP_GAIT,4,4,9.4488188976378,How_important_are_these_services_to_you?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)_for_academic_or_work_purposes
IMP_HDTS,1,1,6.15384615384615,How_important_are_these_services_to_you?_-_Technology_help_desk_ticketing_system
IMP_HDTS,2,2,13.8461538461538,How_important_are_these_services_to_you?_-_Technology_help_desk_ticketing_system
IMP_HDTS,3,3,28.0769230769231,How_important_are_these_services_to_you?_-_Technology_help_desk_ticketing_system
IMP_HDTS,4,4,51.9230769230769,How_important_are_these_services_to_you?_-_Technology_help_desk_ticketing_system
IMP_HPC,1,1,52.2321428571429,How_important_are_these_services_to_you?_-_High_performance_computing
IMP_HPC,2,2,15.625,How_important_are_these_services_to_you?_-_High_performance_computing
IMP_HPC,3,3,14.7321428571429,How_important_are_these_services_to_you?_-_High_performance_computing
IMP_HPC,4,4,17.4107142857143,How_important_are_these_services_to_you?_-_High_performance_computing
IMP_ICDA,1,1,4.18250950570342,How_important_are_these_services_to_you?_-_Your_input_into_computing_decisions_that_affect_you
IMP_ICDA,2,2,14.0684410646388,How_important_are_these_services_to_you?_-_Your_input_into_computing_decisions_that_affect_you
IMP_ICDA,3,3,32.319391634981,How_important_are_these_services_to_you?_-_Your_input_into_computing_decisions_that_affect_you
IMP_ICDA,4,4,49.4296577946768,How_important_are_these_services_to_you?_-_Your_input_into_computing_decisions_that_affect_you
IMP_IDS,1,1,38.3399209486166,How_important_are_these_services_to_you?_-_DLINQ_Instructional_Design_consultations_or_workshops
IMP_IDS,2,2,31.2252964426877,How_important_are_these_services_to_you?_-_DLINQ_Instructional_Design_consultations_or_workshops
IMP_IDS,3,3,19.7628458498024,How_important_are_these_services_to_you?_-_DLINQ_Instructional_Design_consultations_or_workshops
IMP_IDS,4,4,10.6719367588933,How_important_are_these_services_to_you?_-_DLINQ_Instructional_Design_consultations_or_workshops
IMP_ILDA,1,1,6.41509433962264,How_important_are_these_services_to_you?_-_Your_input_into_library_decisions_that_affect_you
IMP_ILDA,2,2,15.0943396226415,How_important_are_these_services_to_you?_-_Your_input_into_library_decisions_that_affect_you
IMP_ILDA,3,3,29.0566037735849,How_important_are_these_services_to_you?_-_Your_input_into_library_decisions_that_affect_you
IMP_ILDA,4,4,49.4339622641509,How_important_are_these_services_to_you?_-_Your_input_into_library_decisions_that_affect_you
IMP_IPFS,1,1,4.15094339622642,How_important_are_these_services_to_you?_-_Institutionally_provided_network_&_cloud_file_storage
IMP_IPFS,2,2,10.188679245283,How_important_are_these_services_to_you?_-_Institutionally_provided_network_&_cloud_file_storage
IMP_IPFS,3,3,18.1132075471698,How_important_are_these_services_to_you?_-_Institutionally_provided_network_&_cloud_file_storage
IMP_IPFS,4,4,67.5471698113208,How_important_are_these_services_to_you?_-_Institutionally_provided_network_&_cloud_file_storage
IMP_ITS,1,1,11.4068441064639,How_important_are_these_services_to_you?_-_Instructional_technology_support
IMP_ITS,2,2,23.9543726235741,How_important_are_these_services_to_you?_-_Instructional_technology_support
IMP_ITS,3,3,27.3764258555133,How_important_are_these_services_to_you?_-_Instructional_technology_support
IMP_ITS,4,4,37.2623574144487,How_important_are_these_services_to_you?_-_Instructional_technology_support
IMP_LDB,1,1,7.16981132075472,How_important_are_these_services_to_you?_-_Library_databases_(e.g._JSTOR__Electronic_Journals)
IMP_LDB,2,2,5.28301886792453,How_important_are_these_services_to_you?_-_Library_databases_(e.g._JSTOR__Electronic_Journals)
IMP_LDB,3,3,12.8301886792453,How_important_are_these_services_to_you?_-_Library_databases_(e.g._JSTOR__Electronic_Journals)
IMP_LDB,4,4,74.7169811320755,How_important_are_these_services_to_you?_-_Library_databases_(e.g._JSTOR__Electronic_Journals)
IMP_LDL,1,1,22.4,How_important_are_these_services_to_you?_-_LibrarySearch_(go_primo)
IMP_LDL,2,2,14.4,How_important_are_these_services_to_you?_-_LibrarySearch_(go_primo)
IMP_LDL,3,3,23.2,How_important_are_these_services_to_you?_-_LibrarySearch_(go_primo)
IMP_LDL,4,4,40,How_important_are_these_services_to_you?_-_LibrarySearch_(go_primo)
IMP_LIAC,1,1,19.5402298850575,How_important_are_these_services_to_you?_-_Library_research_instruction_for_academic_courses
IMP_LIAC,2,2,23.3716475095785,How_important_are_these_services_to_you?_-_Library_research_instruction_for_academic_courses
IMP_LIAC,3,3,30.2681992337165,How_important_are_these_services_to_you?_-_Library_research_instruction_for_academic_courses
IMP_LIAC,4,4,26.8199233716475,How_important_are_these_services_to_you?_-_Library_research_instruction_for_academic_courses
IMP_LSG,1,1,30.1204819277108,How_important_are_these_services_to_you?_-_Library_Subject_Guides_(go_guides)
IMP_LSG,2,2,28.9156626506024,How_important_are_these_services_to_you?_-_Library_Subject_Guides_(go_guides)
IMP_LSG,3,3,23.6947791164659,How_important_are_these_services_to_you?_-_Library_Subject_Guides_(go_guides)
IMP_LSG,4,4,17.2690763052209,How_important_are_these_services_to_you?_-_Library_Subject_Guides_(go_guides)
IMP_LSSR,1,1,17.6923076923077,How_important_are_these_services_to_you?_-_Library_support_for_your_scholarly_research
IMP_LSSR,2,2,16.9230769230769,How_important_are_these_services_to_you?_-_Library_support_for_your_scholarly_research
IMP_LSSR,3,3,25.7692307692308,How_important_are_these_services_to_you?_-_Library_support_for_your_scholarly_research
IMP_LSSR,4,4,39.6153846153846,How_important_are_these_services_to_you?_-_Library_support_for_your_scholarly_research
IMP_LSSSR,1,1,6.71641791044776,How_important_are_these_services_to_you?_-_Library_support_for_your_students'_scholarly_research
IMP_LSSSR,2,2,13.0597014925373,How_important_are_these_services_to_you?_-_Library_support_for_your_students'_scholarly_research
IMP_LSSSR,3,3,26.1194029850746,How_important_are_these_services_to_you?_-_Library_support_for_your_students'_scholarly_research
IMP_LSSSR,4,4,54.1044776119403,How_important_are_these_services_to_you?_-_Library_support_for_your_students'_scholarly_research
IMP_PWAC,1,1,0.3690036900369,How_important_are_these_services_to_you?_-_Performance_of_wireless_access_on_campus
IMP_PWAC,2,2,1.1070110701107,How_important_are_these_services_to_you?_-_Performance_of_wireless_access_on_campus
IMP_PWAC,3,3,5.5350553505535,How_important_are_these_services_to_you?_-_Performance_of_wireless_access_on_campus
IMP_PWAC,4,4,92.9889298892989,How_important_are_these_services_to_you?_-_Performance_of_wireless_access_on_campus
IMP_RCTN,1,1,0.75187969924812,How_important_are_these_services_to_you?_-_Responsiveness_to_your_changing_information_technology_needs
IMP_RCTN,2,2,6.76691729323308,How_important_are_these_services_to_you?_-_Responsiveness_to_your_changing_information_technology_needs
IMP_RCTN,3,3,28.9473684210526,How_important_are_these_services_to_you?_-_Responsiveness_to_your_changing_information_technology_needs
IMP_RCTN,4,4,63.5338345864662,How_important_are_these_services_to_you?_-_Responsiveness_to_your_changing_information_technology_needs
IMP_SDCP,1,1,1.85185185185185,How_important_are_these_services_to_you?_-_Support_when_you_have_a_desktop_laptop_computing_problem
IMP_SDCP,2,2,2.59259259259259,How_important_are_these_services_to_you?_-_Support_when_you_have_a_desktop_laptop_computing_problem
IMP_SDCP,3,3,16.2962962962963,How_important_are_these_services_to_you?_-_Support_when_you_have_a_desktop_laptop_computing_problem
IMP_SDCP,4,4,79.2592592592593,How_important_are_these_services_to_you?_-_Support_when_you_have_a_desktop_laptop_computing_problem
IMP_SGAIT,1,1,55.2529182879377,How_important_are_these_services_to_you?_-_Support_for_the_use_of_Generative_AI_Tools_(e.g.__ChatGPT__Bard__ChatPDF)
IMP_SGAIT,2,2,19.8443579766537,How_important_are_these_services_to_you?_-_Support_for_the_use_of_Generative_AI_Tools_(e.g.__ChatGPT__Bard__ChatPDF)
IMP_SGAIT,3,3,15.5642023346303,How_important_are_these_services_to_you?_-_Support_for_the_use_of_Generative_AI_Tools_(e.g.__ChatGPT__Bard__ChatPDF)
IMP_SGAIT,4,4,9.33852140077821,How_important_are_these_services_to_you?_-_Support_for_the_use_of_Generative_AI_Tools_(e.g.__ChatGPT__Bard__ChatPDF)
IMP_SSCN,1,1,17.741935483871,How_important_are_these_services_to_you?_-_Support_for_your_specialized_computing_needs
IMP_SSCN,2,2,22.1774193548387,How_important_are_these_services_to_you?_-_Support_for_your_specialized_computing_needs
IMP_SSCN,3,3,26.6129032258064,How_important_are_these_services_to_you?_-_Support_for_your_specialized_computing_needs
IMP_SSCN,4,4,33.4677419354839,How_important_are_these_services_to_you?_-_Support_for_your_specialized_computing_needs
IMP_STMS,1,1,0.738007380073801,How_important_are_these_services_to_you?_-_Support_for_technology_in_meeting_spaces_classrooms
IMP_STMS,2,2,12.1771217712177,How_important_are_these_services_to_you?_-_Support_for_technology_in_meeting_spaces_classrooms
IMP_STMS,3,3,19.5571955719557,How_important_are_these_services_to_you?_-_Support_for_technology_in_meeting_spaces_classrooms
IMP_STMS,4,4,67.5276752767528,How_important_are_these_services_to_you?_-_Support_for_technology_in_meeting_spaces_classrooms
IMP_TMS,1,1,0.743494423791822,How_important_are_these_services_to_you?_-_Technology_in_meeting_spaces_classrooms
IMP_TMS,2,2,4.08921933085502,How_important_are_these_services_to_you?_-_Technology_in_meeting_spaces_classrooms
IMP_TMS,3,3,10.7806691449814,How_important_are_these_services_to_you?_-_Technology_in_meeting_spaces_classrooms
IMP_TMS,4,4,84.3866171003718,How_important_are_these_services_to_you?_-_Technology_in_meeting_spaces_classrooms
IMP_TRCTP,1,1,0.760456273764259,How_important_are_these_services_to_you?_-_The_time_it_takes_to_resolve_your_classroom_technology_problems
IMP_TRCTP,2,2,5.32319391634981,How_important_are_these_services_to_you?_-_The_time_it_takes_to_resolve_your_classroom_technology_problems
IMP_TRCTP,3,3,16.3498098859316,How_important_are_these_services_to_you?_-_The_time_it_takes_to_resolve_your_classroom_technology_problems
IMP_TRCTP,4,4,77.5665399239544,How_important_are_these_services_to_you?_-_The_time_it_takes_to_resolve_your_classroom_technology_problems
IMP_TRDCP,1,1,1.48698884758364,How_important_are_these_services_to_you?_-_The_time_it_takes_to_resolve_your_desktop_laptop_computing_problems
IMP_TRDCP,2,2,2.23048327137546,How_important_are_these_services_to_you?_-_The_time_it_takes_to_resolve_your_desktop_laptop_computing_problems
IMP_TRDCP,3,3,18.5873605947955,How_important_are_these_services_to_you?_-_The_time_it_takes_to_resolve_your_desktop_laptop_computing_problems
IMP_TRDCP,4,4,77.6951672862454,How_important_are_these_services_to_you?_-_The_time_it_takes_to_resolve_your_desktop_laptop_computing_problems
INF_AATD,1,1,33.203125,How_informed_do_you_feel_you_are_about_the_following?_-_Availability_of_assistive_technologies_to_address_disabilities
INF_AATD,2,2,46.875,How_informed_do_you_feel_you_are_about_the_following?_-_Availability_of_assistive_technologies_to_address_disabilities
INF_AATD,3,3,16.40625,How_informed_do_you_feel_you_are_about_the_following?_-_Availability_of_assistive_technologies_to_address_disabilities
INF_AATD,4,4,3.515625,How_informed_do_you_feel_you_are_about_the_following?_-_Availability_of_assistive_technologies_to_address_disabilities
INF_ALS,1,1,4.21455938697318,How_informed_do_you_feel_you_are_about_the_following?_-_Available_library_services
INF_ALS,2,2,40.6130268199234,How_informed_do_you_feel_you_are_about_the_following?_-_Available_library_services
INF_ALS,3,3,44.4444444444444,How_informed_do_you_feel_you_are_about_the_following?_-_Available_library_services
INF_ALS,4,4,10.727969348659,How_informed_do_you_feel_you_are_about_the_following?_-_Available_library_services
INF_ATRW,1,1,10.8108108108108,How_informed_do_you_feel_you_are_about_the_following?_-_Availability_of_technology_learning_resources_and_workshops
INF_ATRW,2,2,46.3320463320463,How_informed_do_you_feel_you_are_about_the_following?_-_Availability_of_technology_learning_resources_and_workshops
INF_ATRW,3,3,35.9073359073359,How_informed_do_you_feel_you_are_about_the_following?_-_Availability_of_technology_learning_resources_and_workshops
INF_ATRW,4,4,6.94980694980695,How_informed_do_you_feel_you_are_about_the_following?_-_Availability_of_technology_learning_resources_and_workshops
INF_ATS,1,1,4.19847328244275,How_informed_do_you_feel_you_are_about_the_following?_-_Available_technology_services
INF_ATS,2,2,46.1832061068702,How_informed_do_you_feel_you_are_about_the_following?_-_Available_technology_services
INF_ATS,3,3,42.7480916030534,How_informed_do_you_feel_you_are_about_the_following?_-_Available_technology_services
INF_ATS,4,4,6.87022900763359,How_informed_do_you_feel_you_are_about_the_following?_-_Available_technology_services
INF_CITN,1,1,13.3587786259542,How_informed_do_you_feel_you_are_about_the_following?_-_Who_to_contact_for_your_instructional_technology_needs
INF_CITN,2,2,47.3282442748092,How_informed_do_you_feel_you_are_about_the_following?_-_Who_to_contact_for_your_instructional_technology_needs
INF_CITN,3,3,31.6793893129771,How_informed_do_you_feel_you_are_about_the_following?_-_Who_to_contact_for_your_instructional_technology_needs
INF_CITN,4,4,7.63358778625954,How_informed_do_you_feel_you_are_about_the_following?_-_Who_to_contact_for_your_instructional_technology_needs
INF_GAIT,1,1,39.3822393822394,How_informed_do_you_feel_you_are_about_the_following?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)
INF_GAIT,2,2,38.6100386100386,How_informed_do_you_feel_you_are_about_the_following?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)
INF_GAIT,3,3,15.8301158301158,How_informed_do_you_feel_you_are_about_the_following?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)
INF_GAIT,4,4,6.17760617760618,How_informed_do_you_feel_you_are_about_the_following?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)
LRN_CMS,1,1,35.0194552529183,How_interested_are_you_in_learning_more_about_the_following?_-_Canvas
LRN_CMS,2,2,32.6848249027237,How_interested_are_you_in_learning_more_about_the_following?_-_Canvas
LRN_CMS,3,3,23.7354085603113,How_interested_are_you_in_learning_more_about_the_following?_-_Canvas
LRN_CMS,4,4,8.56031128404669,How_interested_are_you_in_learning_more_about_the_following?_-_Canvas
LRN_GAIT,1,1,31.6602316602317,How_interested_are_you_in_learning_more_about_the_following?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)
LRN_GAIT,2,2,31.6602316602317,How_interested_are_you_in_learning_more_about_the_following?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)
LRN_GAIT,3,3,21.6216216216216,How_interested_are_you_in_learning_more_about_the_following?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)
LRN_GAIT,4,4,15.0579150579151,How_interested_are_you_in_learning_more_about_the_following?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)
LRN_OOO,1,1,24.9027237354086,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_One-on-one_instruction
LRN_OOO,2,2,28.7937743190661,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_One-on-one_instruction
LRN_OOO,3,3,26.8482490272374,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_One-on-one_instruction
LRN_OOO,4,4,19.4552529182879,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_One-on-one_instruction
LRN_PGL,1,1,35.9683794466403,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Peer_group_learning
LRN_PGL,2,2,32.0158102766798,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Peer_group_learning
LRN_PGL,3,3,21.7391304347826,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Peer_group_learning
LRN_PGL,4,4,10.2766798418972,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Peer_group_learning
LRN_SDD,1,1,21.259842519685,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Self-directed_with_documentation
LRN_SDD,2,2,33.4645669291339,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Self-directed_with_documentation
LRN_SDD,3,3,25.5905511811024,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Self-directed_with_documentation
LRN_SDD,4,4,19.6850393700787,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Self-directed_with_documentation
LRN_SDOT,1,1,21.875,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Self-directed_with_online_tutorial
LRN_SDOT,2,2,32.421875,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Self-directed_with_online_tutorial
LRN_SDOT,3,3,26.5625,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Self-directed_with_online_tutorial
LRN_SDOT,4,4,19.140625,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Self-directed_with_online_tutorial
LRN_TE,1,1,39.2,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Trial_and_error
LRN_TE,2,2,32.8,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Trial_and_error
LRN_TE,3,3,17.2,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Trial_and_error
LRN_TE,4,4,10.8,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Trial_and_error
LRN_TMS,1,1,31.6602316602317,How_interested_are_you_in_learning_more_about_the_following?_-_Technology_in_meeting_spaces_classrooms
LRN_TMS,2,2,35.1351351351351,How_interested_are_you_in_learning_more_about_the_following?_-_Technology_in_meeting_spaces_classrooms
LRN_TMS,3,3,26.6409266409266,How_interested_are_you_in_learning_more_about_the_following?_-_Technology_in_meeting_spaces_classrooms
LRN_TMS,4,4,6.56370656370656,How_interested_are_you_in_learning_more_about_the_following?_-_Technology_in_meeting_spaces_classrooms
LRN_WTS,1,1,18.6046511627907,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Workshop_Training_Session
LRN_WTS,2,2,33.7209302325581,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Workshop_Training_Session
LRN_WTS,3,3,30.6201550387597,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Workshop_Training_Session
LRN_WTS,4,4,17.0542635658915,How_interested_are_you_in_learning_new_technical_or_research_skills_by_the_following_methods?_-_Workshop_Training_Session
USE_BL,1,1,73.2851985559567,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Borrowing_laptops
USE_BL,2,2,23.1046931407942,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Borrowing_laptops
USE_BL,3,3,2.16606498194946,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Borrowing_laptops
USE_BL,4,4,0.36101083032491,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Borrowing_laptops
USE_BL,5,5,1.08303249097473,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Borrowing_laptops
USE_BTE,1,1,56.4285714285714,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Borrowing_technology_equipment
USE_BTE,2,2,37.1428571428571,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Borrowing_technology_equipment
USE_BTE,3,3,3.57142857142857,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Borrowing_technology_equipment
USE_BTE,4,4,2.14285714285714,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Borrowing_technology_equipment
USE_BTE,5,5,0.714285714285714,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Borrowing_technology_equipment
USE_CCL,1,1,76.7025089605735,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Campus_computing_labs
USE_CCL,2,2,12.9032258064516,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Campus_computing_labs
USE_CCL,3,3,4.3010752688172,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Campus_computing_labs
USE_CCL,4,4,4.6594982078853,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Campus_computing_labs
USE_CCL,5,5,1.4336917562724,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Campus_computing_labs
USE_CMS,1,1,13.8686131386861,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Canvas
USE_CMS,2,2,7.66423357664234,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Canvas
USE_CMS,3,3,1.09489051094891,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Canvas
USE_CMS,4,4,11.3138686131387,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Canvas
USE_CMS,5,5,66.058394160584,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Canvas
USE_CS,1,1,11.0714285714286,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Online_collaborative_software_(e.g._Teams__Google_Drive_or_Office_365)
USE_CS,2,2,8.21428571428571,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Online_collaborative_software_(e.g._Teams__Google_Drive_or_Office_365)
USE_CS,3,3,12.5,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Online_collaborative_software_(e.g._Teams__Google_Drive_or_Office_365)
USE_CS,4,4,16.7857142857143,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Online_collaborative_software_(e.g._Teams__Google_Drive_or_Office_365)
USE_CS,5,5,51.4285714285714,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Online_collaborative_software_(e.g._Teams__Google_Drive_or_Office_365)
USE_DASS,1,1,91.4285714285714,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Data_analysis_support_services
USE_DASS,2,2,6.42857142857143,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Data_analysis_support_services
USE_DASS,3,3,1.42857142857143,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Data_analysis_support_services
USE_DASS,4,5,0.714285714285714,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Data_analysis_support_services
USE_DSDH,1,1,78.9285714285714,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Digital_Scholarship_Digital_Humanities_services
USE_DSDH,2,2,14.2857142857143,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Digital_Scholarship_Digital_Humanities_services
USE_DSDH,3,3,4.64285714285714,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Digital_Scholarship_Digital_Humanities_services
USE_DSDH,4,4,1.42857142857143,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Digital_Scholarship_Digital_Humanities_services
USE_DSDH,5,5,0.714285714285714,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Digital_Scholarship_Digital_Humanities_services
USE_FPC,1,1,9.67741935483871,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Technology_help_desk
USE_FPC,2,2,67.3835125448029,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Technology_help_desk
USE_FPC,3,3,21.505376344086,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Technology_help_desk
USE_FPC,4,4,1.4336917562724,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Technology_help_desk
USE_GAIT,1,1,66.7857142857143,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)_for_academic_or_work_purposes
USE_GAIT,2,2,15.3571428571429,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)_for_academic_or_work_purposes
USE_GAIT,3,3,8.21428571428571,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)_for_academic_or_work_purposes
USE_GAIT,4,4,5,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)_for_academic_or_work_purposes
USE_GAIT,5,5,4.64285714285714,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)_for_academic_or_work_purposes
USE_HDTS,1,1,10.0358422939068,Over_the_course_of_a_semester__on_average__how_often_do_you_use_the_following_services?_-_Technology_help_desk_ticketing_system
