StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ExternalReference,DistributionChannel,UserLanguage,USE_CMS,USE_CMSOQ,USE_CMSGB,USE_CMSAS,USE_CS,USE_GAIT,USE_LRS,USE_LDL,USE_LSG,USE_LC,USE_LEC,USE_ILL,USE_LDB,USE_FPC,USE_PCL,USE_QWSL,USE_GSSL,USE_BL,USE_BTE,USE_LWS,IMP_CMS,IMP_CMSS,IMP_CMSOQ,IMP_CMSGB,IMP_CMSAS,IMP_SDAV,IMP_CS,IMP_GAIT,IMP_SGAIT,IMP_LRS,IMP_LIAC,IMP_LSSR,IMP_LDL,IMP_LSG,IMP_LC,IMP_LEC,IMP_ILL,IMP_LDB,IMP_RVLC,IMP_FPC,IMP_CFCPS,IMP_PCL,IMP_QWSL,IMP_GSSL,IMP_PCIL,IMP_BL,IMP_BTE,IMP_AWAC,IMP_PWAC,IMP_LWS,IMP_OCS,IMP_OLS,DS_CMS,DS_CMSS,DS_CMSOQ,DS_CMSGB,DS_CMSAS,DS_SDAV,DS_CS,DS_GAIT,DS_SGAIT,DS_LRS,DS_LIAC,DS_LSSR,DS_LDL,DS_LSG,DS_LC,DS_LEC,DS_ILL,DS_LDB,DS_RVLC,DS_FPC,DS_CFCPS,DS_PCL,DS_QWSL,DS_GSSL,DS_PCIL,DS_BL,DS_BTE,DS_AWAC,DS_PWAC,DS_LWS,DS_OCS,DS_OLS,AREM,AAG_PDLC,AAG_LS,AAG_ASM,AAG_WL,AAG_TUC,EITS,ELS,INF_ATS,INF_ALS,INF_AAT,INF_ATRW,INF_GAIT,INF_RMLC,INF_CLN,DALC_F,DALC_K,DALC_RL,DALC_RS,DALR_F,DALR_K,DALR_RL,DALR_RS,AP_CMS,AP_GAIT,UAP_SLR,SKL_CMS,SKL_GAIT,SKL_LDL,SKL_LDB,LRN_CMS,LRN_GAIT,LRN_LDL,LRN_LDB,LRN_OOO,LRN_WTS,LRN_PGL,LRN_SDD,LRN_SDOT,LRN_TE,YEAR,ADIV,INTER,NOTFGEN,COMMENT
2/24/2024 13:38,2/24/2024 13:52,0,100,806,1,2/24/2024 13:52,,email,EN,5,2,4,5,5,3,4,1,1,1,3,2,4,1,1,5,2,2,2,3,4,-99,1,4,4,4,4,4,-99,4,4,4,-99,-99,3,3,3,4,4,-99,-99,-99,4,3,4,4,4,4,4,4,4,4,4,-99,3,4,4,4,4,2,-99,4,4,4,-99,-99,4,4,4,4,4,-99,-99,-99,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,-99,-99,3,3,3,3,1,3,3,4,4,4,4,4,4,4,4,1,2,1,3,3,3,3,1,4,3,2,4,1,4,3,3,1,2024,55000,0,1,The library being open later is so helpful.
2/24/2024 14:56,2/24/2024 15:05,0,100,589,1,2/24/2024 15:05,,email,EN,2,1,2,1,2,4,4,3,3,3,4,4,5,2,2,4,3,1,1,3,2,2,2,2,2,2,2,4,4,4,3,4,2,2,2,4,4,4,3,2,3,2,4,4,4,2,2,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,3,3,3,4,3,4,3,3,3,-99,4,4,4,-99,-99,4,4,3,3,3,1,4,3,4,2,3,VPN services for students researching articles or foreign sites that work better with VPN location changes.,I'm satisfied,2,2,1,2,3,2,2,4,4,4,4,4,4,4,4,1,2,1,3,4,3,4,2,4,3,2,3,3,3,3,3,3,2024,119300,0,1,N/A
2/24/2024 15:13,2/24/2024 15:21,0,100,442,1,2/24/2024 15:21,,email,EN,5,2,4,5,2,5,5,2,1,1,2,1,5,1,1,1,1,1,1,1,4,-99,2,3,4,3,4,4,4,4,2,3,1,1,2,3,2,4,3,2,2,1,1,1,3,1,1,3,4,3,2,2,3,4,4,4,4,4,4,4,4,4,4,4,-99,-99,4,4,4,3,4,4,4,-99,-99,-99,2,-99,-99,4,4,4,4,4,1,4,2,4,2,2,There are some scholarly articles that I've wanted to read for my Environmental Policy classes that I do not have access to through Middlebury. I still have my undergrad libraray login so I usually can get access one way or another,The interior of the library seems a bit outdated- i think I would be more inclined to study there if it was a bit more updated/modern,3,3,3,2,2,2,3,4,4,4,4,4,4,4,4,1,2,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,2025,56500,0,1,-99
2/24/2024 16:17,2/24/2024 16:19,0,100,140,1,2/24/2024 16:19,,email,EN,5,5,5,5,5,5,5,3,4,4,3,3,4,4,2,2,1,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,-99,-99,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,0,5,5,5,5,4,4,4,4,3,3,4,3,3,3,2024,119600,1,1,-99
2/24/2024 1:09,2/24/2024 17:00,0,100,57112,1,2/24/2024 17:00,,email,EN,5,3,5,5,4,2,2,1,1,1,2,1,3,2,1,1,1,1,1,2,4,2,3,3,4,2,-99,1,1,1,2,2,-99,-99,2,2,-99,3,-99,-99,-99,2,3,3,3,-99,3,4,4,4,3,3,4,4,4,4,4,4,-99,3,3,-99,4,4,-99,-99,3,3,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,4,-99,-99,3,2,1,2,1,2,"It would greatly benefit me to have increased availability to a broader range of academic journals. Additionally, I would appreciate more opportunities to learn about the various services offered by the library through informative sessions.  ","To improve library services, I believe providing students with more comprehensive information regarding the library's offerings would be beneficial would greatly appreciate additional guidance during orientation sessions. ",1,2,1,2,2,2,2,-99,-99,-99,-99,-99,-99,-99,-99,2,9,1,5,3,3,4,4,4,4,4,3,4,4,4,4,4,2025,119300,1,0,-99
2/24/2024 13:36,2/24/2024 20:51,0,100,26090,1,2/24/2024 20:51,,email,EN,5,1,4,5,2,1,3,-99,1,2,3,1,1,1,2,2,1,1,1,3,4,1,1,2,4,3,2,2,4,2,2,1,3,2,2,3,1,4,-99,1,1,2,3,-99,3,1,1,4,4,4,3,3,4,-99,-99,3,4,3,-99,1,1,3,3,3,3,-99,3,-99,-99,4,-99,-99,-99,4,4,-99,4,-99,-99,4,4,4,-99,4,2,2,1,3,1,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,9,9,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2024,119400,0,1,-99
2/24/2024 22:00,2/24/2024 22:08,0,100,459,1,2/24/2024 22:08,,email,EN,5,3,2,4,1,4,2,2,2,2,2,2,2,4,3,5,4,2,2,1,4,3,3,3,2,1,1,4,4,2,2,2,2,2,3,2,2,3,2,-99,-99,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,3,3,-99,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,4,4,2,4,Update the devices like laptop for public use,A clear guidance to utilize their resources,3,2,2,2,4,2,2,4,4,4,4,4,4,4,4,9,3,0,4,4,3,3,4,4,2,2,4,3,2,3,4,2,2025,119600,1,1,-99
2/25/2024 1:29,2/25/2024 1:36,0,100,423,1,2/25/2024 1:36,,email,EN,5,4,2,4,5,1,5,5,1,1,4,1,5,1,1,1,1,1,1,1,4,1,2,2,4,1,4,1,1,3,1,1,3,1,-99,4,-99,4,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,4,4,-99,3,3,4,-99,4,-99,-99,4,-99,-99,4,-99,-99,4,-99,4,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,-99,-99,5,4,-99,4,-99,4,-99,-99,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,3,9,1,4,1,4,4,1,2,3,3,2,1,1,3,3,2,2024,56500,0,1,-99
2/25/2024 17:08,2/25/2024 17:22,0,100,847,1,2/25/2024 17:22,,email,EN,5,3,1,5,5,5,3,2,1,3,1,1,1,1,1,5,5,1,1,2,4,2,1,1,4,1,4,3,3,2,2,2,2,-99,4,4,4,4,4,1,1,1,4,4,4,1,1,4,4,4,1,4,4,-99,4,-99,4,-99,4,4,2,-99,-99,-99,1,-99,1,1,-99,1,1,-99,-99,-99,3,2,2,-99,-99,-99,2,2,-99,1,1,4,4,4,2,3,-99,Longer hours and more collections please???  MIIS library is ridiculous.,1,2,1,2,1,3,1,3,3,3,2,-99,-99,-99,-99,2,3,0,5,4,4,4,1,4,2,2,2,3,2,3,3,2,2025,119500,1,1,"As a research institute, MIIS library is ridiculously short in its collections and resources, I don't think the service provided now is worth my tuition. I would strongly discourage prospective students from coming to MIIS just for this. I mean, even when you look at operating hours, what kind of higher education institute has its library open like 8 am-5 pm? mostly closed on weekends? The reason for that is a shortage of staff??? Even now the new hours are nowhere near the standard of a higher education institute. "
2/25/2024 17:23,2/25/2024 17:29,0,100,373,1,2/25/2024 17:29,,email,EN,5,4,4,5,4,5,2,2,2,3,2,1,2,2,2,2,2,1,1,2,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,-99,3,4,4,3,3,3,2,1,2,2,4,4,2,4,3,4,4,4,4,4,4,-99,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,1,4,-99,-99,4,4,4,4,2,2,3,4,4,4,4,4,4,4,4,1,2,1,3,3,2,1,2,3,2,2,1,2,1,4,4,2,2025,119500,1,0,-99
2/25/2024 18:34,2/25/2024 18:39,0,100,325,1,2/25/2024 18:39,,email,EN,5,4,3,5,1,4,1,1,1,1,1,1,1,1,2,2,1,1,1,1,4,3,3,3,4,2,-99,4,1,1,1,1,1,1,1,1,1,1,1,2,1,2,4,2,4,1,1,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,2,2,2,-99,-99,3,3,2,2,2,2,3,4,4,4,4,4,4,4,4,9,3,0,3,3,3,3,2,2,1,1,1,2,1,1,1,2,2025,119600,1,1,The students working part time in the library are very friendly and helpful.
2/25/2024 18:58,2/25/2024 19:06,0,100,489,1,2/25/2024 19:06,,email,EN,5,3,2,3,3,1,4,3,2,3,3,2,3,1,2,4,2,1,3,3,3,1,2,2,3,1,2,-99,-99,4,-99,3,3,2,3,4,3,4,4,1,1,1,4,3,4,-99,2,4,4,3,2,3,4,-99,4,4,4,-99,4,-99,-99,4,-99,4,4,-99,4,3,4,4,4,-99,-99,4,4,3,3,-99,4,4,4,4,4,4,-99,4,4,4,4,3,-99,-99,3,4,2,3,3,4,4,4,4,4,4,4,4,4,4,9,9,1,4,3,4,5,1,1,3,3,2,3,2,3,3,4,2024,56100,1,1,I graduated December 2023
2/25/2024 19:27,2/25/2024 19:34,0,100,456,1,2/25/2024 19:34,,email,EN,5,4,4,4,5,1,3,4,4,4,4,4,4,4,2,4,4,1,1,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-99,-99,4,4,4,4,4,1,4,4,4,4,4,N/A,Library is only open during business hours. This limits the opportunities students have to use the library.,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,9,9,1,3,2,2,2,3,3,3,3,4,4,2,1,2,2,2025,119300,0,1,-99
2/25/2024 21:33,2/25/2024 21:39,0,100,362,1,2/25/2024 21:39,,email,EN,5,2,1,3,4,4,3,4,2,2,2,1,5,2,1,4,3,1,1,4,4,2,1,1,4,3,3,3,3,4,3,4,4,2,2,2,2,4,3,2,2,1,4,4,4,1,1,4,4,4,3,4,4,4,-99,-99,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,-99,-99,2,3,1,2,3,3,4,4,4,4,4,4,4,4,4,2,3,1,3,4,3,3,3,4,4,4,3,4,1,2,1,2,2025,54900,0,1,-99
2/25/2024 22:33,2/25/2024 22:48,0,100,883,1,2/25/2024 22:48,,email,EN,5,-99,5,5,1,5,3,3,3,1,3,2,2,1,1,1,1,1,1,1,4,4,4,4,4,4,2,4,4,2,2,2,2,2,4,4,4,4,-99,4,-99,-99,-99,-99,-99,-99,-99,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,4,4,4,4,1,4,-99,4,4,4,I believe it would be beneficial to ensure that everyone has fast and reliable internet access to make information technology services more inclusive and accessible for all.,"Implement advanced digital resources, fostering collaborative online platforms and expanding e-book collections for a more dynamic and accessible library experience.",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,3,1,5,5,5,5,4,4,4,4,4,4,4,4,4,4,2024,119400,1,1,No.
2/26/2024 1:34,2/26/2024 1:42,0,100,441,1,2/26/2024 1:42,,email,EN,5,1,1,4,1,2,2,1,1,1,1,1,4,3,3,3,3,1,1,3,3,2,1,1,1,2,2,2,1,3,4,4,3,3,4,3,4,3,4,4,4,4,4,4,4,1,1,4,4,4,4,4,4,-99,-99,-99,4,4,4,3,3,4,4,4,-99,4,4,4,4,4,4,4,4,4,4,4,3,-99,-99,4,4,4,4,4,1,4,4,4,4,4,"Perhaps the migration to Google Suite for email, calendars, and task creations.",Extend the hours until 7:00 or 8:00 PM.,3,3,2,2,1,2,3,4,4,4,4,4,4,4,4,3,4,1,4,3,1,3,1,2,3,3,1,2,1,3,3,3,2024,119300,1,1,-99
2/26/2024 5:29,2/26/2024 5:51,0,100,1303,1,2/26/2024 5:51,,email,EN,5,4,3,5,3,1,2,1,1,1,-99,1,2,1,1,1,1,1,1,1,4,3,4,4,4,2,2,1,1,2,2,2,2,2,-99,2,-99,4,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,-99,4,4,4,4,4,4,4,4,-99,-99,3,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,-99,4,5,1,1,4,3,3,-99,-99,3,3,3,2,1,2,3,-99,-99,-99,-99,-99,-99,-99,-99,9,9,1,4,1,1,3,3,4,4,4,3,4,3,4,4,2,2025,56500,0,1,-99
2/26/2024 7:47,2/26/2024 7:56,0,100,557,1,2/26/2024 7:56,,email,EN,5,2,3,3,3,3,3,3,2,1,1,2,3,1,1,1,1,1,1,1,4,2,2,3,4,2,3,2,2,4,4,4,4,3,1,4,4,4,3,3,3,-99,-99,-99,-99,-99,-99,-99,-99,4,3,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,-99,-99,-99,-99,-99,-99,-99,-99,4,3,4,5,4,-99,4,3,4,"I think it would make things a lot easier if the school used on technology across all platforms. Some classes uses Teams, some use Canvas, etc. I also think there should be consistency in how instructors use Canvas. ","I am extremely satisfied with library services, I can't think of anything that you can do better to enhance the service. ",2,3,1,1,2,3,3,4,4,4,4,4,4,4,4,2,3,1,4,3,4,4,2,2,3,3,2,3,3,3,3,2,2024,56500,0,0,-99
2/26/2024 11:05,2/26/2024 11:08,0,100,218,1,2/26/2024 11:08,,email,EN,5,5,5,5,5,5,2,2,1,1,1,1,1,1,1,3,1,1,1,1,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,1,3,3,3,1,1,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-99,-99,-99,-99,-99,-99,-99,3,3,3,3,3,3,4,4,4,4,4,1,3,3,3,3,3,-99,-99,2,2,2,2,4,1,2,4,4,4,4,4,4,4,4,4,5,0,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2024,119500,1,1,-99
2/25/2024 16:55,2/26/2024 11:13,0,100,65843,1,2/26/2024 11:13,,email,EN,5,1,3,5,5,5,3,3,2,2,2,1,2,1,1,5,1,1,1,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,1,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,-99,-99,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,0,-99,-99,-99,-99,3,3,3,3,3,3,3,3,3,3,2025,119400,0,1,-99
2/26/2024 13:16,2/26/2024 13:28,0,100,707,1,2/26/2024 13:28,,email,EN,4,1,2,3,2,3,4,4,3,3,3,3,5,2,3,5,3,2,1,3,4,2,1,1,3,2,2,2,1,3,3,4,-99,3,4,4,3,4,3,2,2,3,4,3,4,2,2,4,4,4,2,3,4,2,-99,2,3,-99,-99,3,-99,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,-99,4,4,4,3,4,4,4,4,4,4,4,More convenient helpdesk hours for people in CA.,Easier ILL account management.,2,3,1,2,2,1,2,4,4,4,4,4,4,4,4,9,2,1,4,3,3,3,2,2,2,3,2,3,3,1,1,2,2024,119400,0,1,-99
2/26/2024 14:40,2/26/2024 14:50,0,100,608,1,2/26/2024 14:50,,email,EN,5,1,5,5,5,3,3,1,1,2,1,2,4,2,3,5,5,1,1,1,3,-99,3,3,4,-99,4,2,-99,2,2,2,1,1,2,1,2,4,2,-99,-99,4,4,4,4,-99,-99,4,4,3,3,4,4,-99,4,4,4,-99,4,-99,-99,2,2,1,1,2,2,2,3,3,3,-99,-99,4,4,3,3,-99,-99,4,4,3,-99,3,1,2,4,4,2,3,More online journal subscriptions so that I can access research papers for my academic papers/projects.,-99,3,3,3,3,3,2,3,4,3,4,4,4,3,4,4,2,3,1,5,2,1,4,1,2,4,1,1,3,3,3,3,1,2025,56500,0,1,-99
2/26/2024 14:58,2/26/2024 15:33,0,100,2128,1,2/26/2024 15:33,,email,EN,5,2,5,5,5,5,3,3,3,-99,3,1,3,2,2,5,5,1,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,"I have attempted several times to print some materials on my computer with the online instruction but I failed. When I sought assistance from the technology service room, no one was on duty. I would like to suggest improvements in this area.",Nope,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,5,5,1,5,5,5,5,4,4,4,4,4,4,4,4,4,4,2025,119300,1,0,no
2/26/2024 15:44,2/26/2024 15:59,0,100,916,1,2/26/2024 15:59,,email,EN,5,3,1,5,1,1,3,1,1,3,2,1,3,2,1,4,3,1,1,1,4,4,4,4,4,4,-99,2,2,4,4,4,-99,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-99,-99,4,4,4,-99,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,More information on the items available for loan/use.,The library is great for what I need,3,2,2,2,1,2,3,4,4,4,4,4,4,4,4,1,9,1,5,2,1,3,4,4,4,4,4,4,4,1,2,1,2025,119300,0,0,-99
2/26/2024 16:47,2/26/2024 16:58,0,100,643,1,2/26/2024 16:58,,email,EN,5,3,2,4,4,3,2,2,1,2,3,1,2,2,3,3,4,1,3,3,4,2,3,2,4,2,3,3,1,2,2,3,3,3,4,3,1,3,3,4,3,4,4,4,4,1,3,3,4,2,4,4,4,4,4,2,4,3,3,3,2,3,2,3,3,4,3,3,3,3,3,3,4,4,4,4,4,-99,4,4,4,4,3,3,2,2,4,2,2,4,-99,I hope the library can do some information sessions for students to know more about how can they use the library resources and services better.,3,2,2,3,3,1,2,4,4,4,4,4,4,4,4,9,4,0,4,3,2,1,2,2,4,4,2,4,1,2,3,2,2024,119600,1,1,-99
2/23/2024 13:30,2/26/2024 21:24,0,100,287597,1,2/26/2024 21:24,,email,EN,5,4,3,5,5,2,3,1,1,2,1,1,4,2,1,3,3,1,1,3,4,-99,3,4,4,-99,4,2,2,3,3,-99,3,3,3,3,3,3,4,3,3,3,4,4,3,2,2,3,4,3,3,4,4,-99,4,3,3,-99,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-99,-99,4,4,4,4,4,2,4,4,4,4,4,-99,-99,3,3,2,3,2,3,3,4,4,4,4,4,4,4,4,1,2,1,4,2,4,1,1,3,1,1,2,2,2,3,3,1,2024,119600,0,1,-99
2/26/2024 20:52,2/26/2024 23:25,0,100,9207,1,2/26/2024 23:25,,email,EN,5,1,3,4,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,2,3,-99,-99,3,3,4,4,4,4,3,-99,3,-99,4,4,4,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,-99,-99,4,4,-99,-99,3,-99,2,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,5,3,-99,3,-99,4,-99,-99,2,2,1,2,2,1,2,-99,-99,-99,-99,-99,-99,-99,-99,9,1,0,3,2,2,2,1,2,3,3,2,3,2,4,4,1,2025,119500,0,0,"I know there is a whole session devoted to library services during welcome week, but by the time I wanted/needed to access the e-collection (for the Asahi Shimbun, a Japanese newspaper that my fellow cohort said was available on line and which keeps much of their content behind paywalls), I couldn't. It looked like the library HAD the resource, I just could not access it. I put in a modicum of effort, but quickly gave up and used other resources I already knew how to access although I specifically wanted this newspaper as my instructors often suggest it for background knowledge reading."
2/27/2024 10:49,2/27/2024 10:53,0,100,250,1,2/27/2024 10:53,,email,EN,5,5,5,5,5,4,4,3,3,3,3,3,3,3,2,4,5,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,-99,3,-99,-99,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,3,3,1,3,3,3,3,2,2,2,2,4,4,4,4,4,4,2025,119500,1,1,-99
2/27/2024 10:49,2/27/2024 10:55,0,100,340,1,2/27/2024 10:55,,email,EN,5,2,4,5,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,I study and work remotely so services for after hours is helpful.,Make more resources available online.,2,2,2,3,3,2,2,4,4,4,4,4,4,4,4,9,3,1,3,3,3,3,3,3,3,3,1,3,2,4,4,4,2025,-99,0,0,-99
2/27/2024 10:49,2/27/2024 10:55,0,100,335,1,2/27/2024 10:55,,email,EN,5,5,5,5,5,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,4,4,3,4,3,3,2,2,2,2,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,5,-99,-99,3,-99,4,Every instructor organizes canvas a different way; it would be nice to see some cohesion.,Maybe like a specific workshop for online students so they know how they can benefit.,2,2,2,2,3,1,2,-99,-99,-99,-99,-99,-99,-99,-99,2,3,1,4,4,2,2,2,4,3,3,3,4,2,1,1,4,2025,119600,0,1,-99
2/27/2024 10:49,2/27/2024 10:55,0,100,349,1,2/27/2024 10:55,,email,EN,4,3,3,4,4,1,2,2,1,1,1,1,2,1,1,3,3,1,1,2,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,3,3,3,3,This is my first semester and so far all of the services have been great,Nothing so far,3,3,3,3,1,3,3,2,4,4,4,4,4,4,4,9,9,1,4,1,4,4,2,2,2,2,3,3,3,3,3,3,2025,56100,0,0,-99
2/27/2024 10:52,2/27/2024 10:58,0,100,344,1,2/27/2024 10:58,,email,EN,5,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,5,5,1,4,1,1,1,1,3,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,1,1,1,1,1,1,1,1,1,simultaneous labs for the interpretation program have way too many tech issues.,book collection is way too limited. only old books,1,3,1,1,1,2,3,4,4,4,4,4,4,4,4,9,4,0,4,4,1,1,3,3,1,1,2,2,2,2,2,2,2024,119500,1,1,-99
2/27/2024 10:53,2/27/2024 11:00,0,100,469,1,2/27/2024 11:01,,email,EN,5,4,4,5,4,4,2,2,2,2,2,2,2,3,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,-99,-99,3,3,3,3,3,2,2,4,4,4,4,4,4,4,4,2,2,0,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2025,119500,1,0,-99
2/27/2024 10:55,2/27/2024 11:01,0,100,311,1,2/27/2024 11:01,,email,EN,5,5,5,5,5,5,5,3,3,4,4,4,5,3,3,4,4,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-99,-99,-99,-99,-99,-99,-99,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,-99,-99,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,1,5,4,4,4,2,4,4,4,3,3,3,3,3,2,2025,119500,1,1,-99
2/27/2024 10:55,2/27/2024 11:01,0,100,327,1,2/27/2024 11:01,,email,EN,5,3,5,5,5,3,1,1,1,3,4,1,4,2,2,5,5,2,2,2,4,4,4,4,4,2,4,3,2,4,2,2,2,2,2,2,2,3,2,2,2,3,4,4,4,3,3,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,2,4,3,2,4,-99,"If we could keep the MIIS library open later, that would be great!",2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,1,1,1,5,4,3,4,1,1,2,1,1,1,1,1,2,4,2024,54900,0,1,-99
2/27/2024 10:52,2/27/2024 11:01,0,100,521,1,2/27/2024 11:01,,email,EN,5,1,5,5,4,5,2,4,3,2,2,1,3,3,5,5,2,1,1,3,4,4,3,4,3,4,4,3,4,4,3,2,3,2,4,4,-99,3,4,3,4,4,4,-99,3,-99,3,-99,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,-99,-99,4,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,3,1,4,4,4,4,4,4,4,4,2,3,3,3,2,3,2024,56500,1,1,-99
